Groups,model,RMSD,RMSD_rank,DI,DI_rank,INF_all,INF_all_rank,INF_wc,INF_wc_rank,INF_nwc,INF_nwc_rank,INF_stack,INF_stack_rank,clash,clash_rank,MCQ,MCQ_rank,TM,TM_rank,GDT,GDT_rank,p-value,solution,Casp,casp_,complete_model_name,group_name,casp_newname,new_name,lddt,Categories,lddt_rank
TS076,5,46.869,37,63.342,38,0.74,55,0.666,60,0.0,1,0.777,32,37.74,68,20.991,42,0.271,28,0.0,1,0.0,1,CR1138,R1138,R1138TS076_5,Others,R1138_TS076_5,R1138_TS076_5,0.5720684210141778,Human,26
TS416,4,46.869,37,63.342,38,0.74,55,0.666,60,0.0,1,0.777,32,37.74,68,20.991,42,0.271,28,0.0,1,0.0,1,CR1138,R1138,R1138TS416_4,Others,R1138_TS416_4,R1138_TS416_4,0.5720684210141778,Human,26
TS439,4,46.869,37,63.342,38,0.74,55,0.666,60,0.0,1,0.777,32,37.74,68,20.991,42,0.271,28,0.0,1,0.0,1,CR1138,R1138,R1138TS439_4,Others,R1138_TS439_4,R1138_TS439_4,0.5720684210141778,Human,26
TS227,1,47.624,40,58.348,31,0.816,22,0.863,35,0.0,1,0.799,24,0.09,6,20.606,37,0.254,35,0.0,1,0.0,1,CR1138,R1138,R1138TS227_1,Others,R1138_TS227_1,R1138_TS227_1,0.5623666613087649,Human,33
TS185,3,47.736,41,73.548,51,0.649,65,0.561,69,-1.0,62,0.687,66,4.68,51,28.071,106,0.229,40,0.0,1,0.0,1,CR1138,R1138,R1138TS185_3,Others,R1138_TS185_3,R1138_TS185_3,0.4333566828256112,Human,68
TS227,2,48.234,42,63.957,41,0.754,47,0.873,30,0.0,1,0.702,64,0.09,6,25.61,91,0.195,46,0.0,1,0.0,0,CR1138,R1138,R1138TS227_2,Others,R1138_TS227_2,R1138_TS227_2,0.5148837455676245,Human,57
TS434,1,49.302,43,60.746,35,0.812,24,0.866,33,0.0,1,0.794,25,0.13,10,20.664,38,0.175,56,0.0,1,0.0,1,CR1138,R1138,R1138TS434_1,Others,R1138_TS434_1,R1138_TS434_1,0.5550723042752402,Human,36
TS434,3,49.462,44,59.784,32,0.827,18,0.871,31,-1.0,62,0.811,19,0.22,21,19.318,20,0.221,42,0.0,1,0.0,1,CR1138,R1138,R1138TS434_3,Others,R1138_TS434_3,R1138_TS434_3,0.5735715636062089,Human,25
TS147,3,49.587,45,64.823,42,0.765,43,0.883,22,0.0,1,0.712,63,0.09,6,26.062,94,0.171,58,0.0,1,0.0,0,CR1138,R1138,R1138TS147_3,Others,R1138_TS147_3,R1138_TS147_3,0.4986331561421767,Human,65
TS227,3,49.95,46,62.241,36,0.803,27,0.857,36,0.0,1,0.783,30,0.04,3,19.684,23,0.212,43,0.0,1,0.0,1,CR1138,R1138,R1138TS227_3,Others,R1138_TS227_3,R1138_TS227_3,0.5496819050263206,Human,38
TS385,1,50.213,47,98.344,61,0.511,72,0.223,72,0.0,1,0.619,70,12.0,64,24.033,82,0.164,66,0.0,1,0.0,0,CR1138,R1138,R1138TS385_1,Others,R1138_TS385_1,R1138_TS385_1,0.3395495647080085,Human,72
TS434,5,50.411,48,63.049,37,0.8,28,0.853,37,0.0,1,0.781,31,0.3,23,21.15,47,0.223,41,0.0,1,0.0,1,CR1138,R1138,R1138TS434_5,Others,R1138_TS434_5,R1138_TS434_5,0.5420627632525873,Human,42
TS227,5,53.299,49,66.949,46,0.796,29,0.847,39,0.0,1,0.777,32,0.0,1,19.809,25,0.236,38,0.0,1,0.0,1,CR1138,R1138,R1138TS227_5,Others,R1138_TS227_5,R1138_TS227_5,0.5717920400454447,Human,29
TS238,4,53.399,50,7622.586,85,0.007,85,0.009,82,0.0,1,0.01,85,80.06,76,61.466,126,0.065,85,0.0,1,0.0,0,CR1138,R1138,R1138TS238_4,Others,R1138_TS238_4,R1138_TS238_4,0.2932949869235834,Human,73
TS147,2,53.561,51,66.203,44,0.809,25,0.871,31,0.0,1,0.787,28,0.13,10,20.055,27,0.242,36,0.0,1,0.0,1,CR1138,R1138,R1138TS147_2,Others,R1138_TS147_2,R1138_TS147_2,0.5663461591150695,Human,31
TS128,3,54.424,52,64.925,43,0.838,16,0.875,29,0.0,1,0.827,16,7.58,55,19.582,22,0.18,53,0.0,1,0.0,1,CR1138,R1138,R1138TS128_3,Others,R1138_TS128_3,R1138_TS128_3,0.5878023865799173,Human,21
TS392,2,55.047,53,75.41,53,0.73,62,0.725,57,0.0,1,0.739,46,40.05,71,26.256,97,0.199,45,0.0,1,0.0,0,CR1138,R1138,R1138TS392_2,Others,R1138_TS392_2,R1138_TS392_2,0.492793014555433,Human,66
TS076,4,55.622,54,71.198,47,0.781,40,0.791,52,0.0,1,0.784,29,5.72,53,19.752,24,0.189,49,0.0,1,0.0,1,CR1138,R1138,R1138TS076_4,Others,R1138_TS076_4,R1138_TS076_4,0.5778797275872273,Human,24
TS185,4,57.16,55,88.577,55,0.645,66,0.575,68,0.0,1,0.678,68,0.82,38,23.463,71,0.171,58,0.0,1,0.0,1,CR1138,R1138,R1138TS185_4,Others,R1138_TS185_4,R1138_TS185_4,0.4227660746185235,Human,69
TS147,1,58.257,56,72.156,49,0.807,26,0.85,38,-1.0,62,0.792,27,0.17,17,18.827,13,0.188,50,0.0,1,0.0,1,CR1138,R1138,R1138TS147_1,Others,R1138_TS147_1,R1138_TS147_1,0.5560102415074213,Human,35
TS434,2,58.574,57,71.534,48,0.819,20,0.884,21,0.0,1,0.794,25,0.13,10,21.256,48,0.155,70,0.0,1,0.0,1,CR1138,R1138,R1138TS434_2,Others,R1138_TS434_2,R1138_TS434_2,0.5695300770076606,Human,30
TS029,1,59.484,58,168.396,74,0.353,75,0.044,79,0.0,1,0.469,75,1.08,39,30.451,112,0.167,64,0.0,1,0.0,0,CR1138,R1138,R1138TS029_1,Others,R1138_TS029_1,R1138_TS029_1,0.2284010627314858,Human,81
TS029,2,59.484,58,168.396,74,0.353,75,0.044,79,0.0,1,0.469,75,1.08,39,30.451,112,0.167,64,0.0,1,0.0,0,CR1138,R1138,R1138TS029_2,Others,R1138_TS029_2,R1138_TS029_2,0.2284010627314858,Human,81
TS185,2,60.472,60,89.053,56,0.679,64,0.597,65,-1.0,62,0.715,62,3.73,50,22.898,64,0.156,69,0.0,1,0.0,1,CR1138,R1138,R1138TS185_2,Others,R1138_TS185_2,R1138_TS185_2,0.4671247063808956,Human,67
TS434,4,60.661,61,74.124,52,0.818,21,0.866,33,0.0,1,0.802,22,0.13,10,20.467,34,0.192,48,0.0,1,0.0,1,CR1138,R1138,R1138TS434_4,Others,R1138_TS434_4,R1138_TS434_4,0.554377869978337,Human,37
TS147,4,60.871,62,73.538,50,0.828,17,0.879,27,0.0,1,0.809,21,0.04,3,20.524,35,0.188,50,0.0,1,0.0,1,CR1138,R1138,R1138TS147_4,Others,R1138_TS147_4,R1138_TS147_4,0.5803494615308743,Human,22
TS185,1,61.344,63,99.051,62,0.619,70,0.594,66,0.0,1,0.641,69,0.13,10,28.199,107,0.173,57,0.0,1,0.0,0,CR1138,R1138,R1138TS185_1,Others,R1138_TS185_1,R1138_TS185_1,0.3707574350697236,Human,71
TS392,4,61.413,64,82.937,54,0.74,55,0.717,58,0.0,1,0.757,39,32.55,66,21.88,57,0.178,54,0.0,1,0.0,1,CR1138,R1138,R1138TS392_4,Others,R1138_TS392_4,R1138_TS392_4,0.5206984344576403,Human,53
TS185,5,62.392,65,122.855,71,0.508,73,0.0,83,-1.0,62,0.615,71,0.17,17,28.018,104,0.193,47,0.0,1,0.0,1,CR1138,R1138,R1138TS185_5,Others,R1138_TS185_5,R1138_TS185_5,0.2779523789083762,Human,77
TS035,5,70.811,66,95.067,57,0.745,51,0.794,50,0.0,1,0.728,55,0.56,30,20.85,39,0.127,74,0.0,1,8.946e-11,1,CR1138,R1138,R1138TS035_5,Others,R1138_TS035_5,R1138_TS035_5,0.5041364675840856,Human,61
TS248,5,70.811,66,95.067,57,0.745,51,0.794,50,0.0,1,0.728,55,0.56,30,20.85,39,0.127,74,0.0,1,8.946e-11,1,CR1138,R1138,R1138TS248_5,Others,R1138_TS248_5,R1138_TS248_5,0.5041364675840856,Human,61
TS035,1,72.036,68,97.661,59,0.738,59,0.776,53,0.0,1,0.729,53,0.69,35,21.371,51,0.146,71,0.0,1,6.073e-09,1,CR1138,R1138,R1138TS035_1,Others,R1138_TS035_1,R1138_TS035_1,0.4995290906666569,Human,63
TS248,1,72.036,68,97.661,59,0.738,59,0.776,53,0.0,1,0.729,53,0.69,35,21.371,51,0.146,71,0.0,1,6.073e-09,1,CR1138,R1138,R1138TS248_1,Others,R1138_TS248_1,R1138_TS248_1,0.4995290906666569,Human,63
TS235,1,75.779,70,122.227,70,0.62,69,0.838,41,0.0,1,0.514,74,115.26,81,27.587,103,0.178,54,0.0,1,0.0001482,0,CR1138,R1138,R1138TS235_1,Others,R1138_TS235_1,R1138_TS235_1,0.5224563305851048,Human,50
TS035,4,76.422,71,102.542,63,0.745,51,0.804,46,0.0,1,0.724,60,0.61,32,21.367,49,0.169,60,0.0,1,0.0005554,1,CR1138,R1138,R1138TS035_4,Others,R1138_TS035_4,R1138_TS035_4,0.5132433403716679,Human,58
TS248,4,76.422,71,102.542,63,0.745,51,0.804,46,0.0,1,0.724,60,0.61,32,21.367,49,0.169,60,0.0,1,0.0005554,1,CR1138,R1138,R1138TS248_4,Others,R1138_TS248_4,R1138_TS248_4,0.5132433403716679,Human,58
TS235,2,77.453,73,124.421,72,0.623,67,0.832,42,0.0,1,0.525,73,107.69,79,68.349,130,0.186,52,0.0,1,0.003591,0,CR1138,R1138,R1138TS235_2,Others,R1138_TS235_2,R1138_TS235_2,0.5239236104619641,Human,47
TS035,2,78.277,74,104.913,65,0.746,49,0.796,48,0.0,1,0.727,57,0.52,27,21.713,54,0.159,67,0.0,1,0.01285,1,CR1138,R1138,R1138TS035_2,Others,R1138_TS035_2,R1138_TS035_2,0.5220836499366185,Human,51
TS248,2,78.277,74,104.913,65,0.746,49,0.796,48,0.0,1,0.727,57,0.52,27,21.713,54,0.159,67,0.0,1,0.01285,1,CR1138,R1138,R1138TS248_2,Others,R1138_TS248_2,R1138_TS248_2,0.5220836499366185,Human,51
TS392,3,79.047,76,107.636,69,0.734,61,0.684,59,0.0,1,0.762,38,31.08,65,21.762,56,0.21,44,0.0,1,0.03574,1,CR1138,R1138,R1138TS392_3,Others,R1138_TS392_3,R1138_TS392_3,0.5124329196789643,Human,60
TS035,3,79.875,77,105.824,67,0.755,45,0.812,43,0.0,1,0.734,50,0.48,25,21.998,58,0.169,60,0.0,1,0.08973,1,CR1138,R1138,R1138TS035_3,Others,R1138_TS035_3,R1138_TS035_3,0.5152551792035479,Human,54
TS248,3,79.875,77,105.824,67,0.755,45,0.812,43,0.0,1,0.734,50,0.48,25,21.998,58,0.169,60,0.0,1,0.08973,1,CR1138,R1138,R1138TS248_3,Others,R1138_TS248_3,R1138_TS248_3,0.5152551792035479,Human,54
TS097,5,80.108,79,274.71,79,0.292,81,0.189,73,-1.0,62,0.337,81,0.22,21,36.404,123,0.116,76,0.0,1,0.1126,1,CR1138,R1138,R1138TS097_5,Others,R1138_TS097_5,R1138_TS097_5,0.2282791500297729,Human,83
TS097,3,80.151,80,262.537,78,0.305,79,0.153,76,0.0,1,0.364,79,0.17,17,35.342,118,0.105,81,0.0,1,0.1171,1,CR1138,R1138,R1138TS097_3,Others,R1138_TS097_3,R1138_TS097_3,0.2247770686675994,Human,85
TS097,4,81.45,81,277.164,80,0.294,80,0.14,77,0.0,1,0.356,80,0.17,17,35.355,119,0.101,82,0.0,1,0.3201,1,CR1138,R1138,R1138TS097_4,Others,R1138_TS097_4,R1138_TS097_4,0.2296899373125495,Human,80
TS097,2,81.538,82,256.011,76,0.318,77,0.169,75,0.0,1,0.387,77,0.13,10,35.918,122,0.109,79,0.0,1,0.3376,1,CR1138,R1138,R1138TS097_2,Others,R1138_TS097_2,R1138_TS097_2,0.2277680564333178,Human,84
TS097,1,82.646,83,260.69,77,0.317,78,0.189,73,-1.0,62,0.377,78,0.13,10,35.797,121,0.113,78,0.0,1,0.5781,1,CR1138,R1138,R1138TS097_1,Others,R1138_TS097_1,R1138_TS097_1,0.2310192144707184,Human,79
TS392,1,98.074,84,159.729,73,0.614,71,0.435,71,0.0,1,0.696,65,51.41,74,23.307,66,0.109,79,0.0,1,1.0,1,CR1138,R1138,R1138TS392_1,Others,R1138_TS392_1,R1138_TS392_1,0.3967173110152371,Human,70
TS177,1,210.19,85,517.527,81,0.406,74,0.072,78,0.0,1,0.537,72,247.0,84,26.494,99,0.101,82,0.0,1,1.0,1,CR1138,R1138,R1138TS177_1,Others,R1138_TS177_1,R1138_TS177_1,0.2574489294546995,Human,78
TS232,5,10.437,6,12.431,6,0.84,19,0.854,43,0.0,1,0.842,5,15.64,73,9.059,9,0.419,7,0.0,1,0.0,0,CR1149,R1149,R1149TS232_5,Others,R1149_TS232_5,R1149_TS232_5,0.6998291943163973,Human,8
TS076,5,11.259,7,13.223,7,0.852,11,0.835,51,-1.0,3,0.862,2,5.04,47,11.869,28,0.515,2,0.0,1,0.0,4,CR1149,R1149,R1149TS076_5,Others,R1149_TS076_5,R1149_TS076_5,0.7375731966994943,Human,2
TS035,5,11.63,8,14.02,8,0.83,26,0.845,44,-1.0,3,0.827,19,6.56,50,9.731,14,0.325,42,0.0,1,0.0,9,CR1149,R1149,R1149TS035_5,Others,R1149_TS035_5,R1149_TS035_5,0.6684021069486648,Human,26
TS392,4,12.68,9,16.29,10,0.778,60,0.877,29,-1.0,3,0.731,65,15.64,73,13.535,48,0.311,54,0.0,1,0.0,6,CR1149,R1149,R1149TS392_4,Others,R1149_TS392_4,R1149_TS392_4,0.6260948256612983,Human,67
TS128,3,13.576,10,17.432,15,0.779,59,0.804,60,-1.0,3,0.771,51,0.0,1,15.839,80,0.368,13,0.0,1,0.0,0,CR1149,R1149,R1149TS128_3,Others,R1149_TS128_3,R1149_TS128_3,0.6641032622460868,Human,33
TS076,1,13.669,11,15.915,9,0.859,4,0.924,8,-1.0,3,0.838,7,3.28,42,11.401,23,0.339,36,0.0,1,0.0,2,CR1149,R1149,R1149TS076_1,Others,R1149_TS076_1,R1149_TS076_1,0.726934704224465,Human,4
TS287,4,14.019,12,16.697,11,0.84,19,0.867,33,-1.0,3,0.828,17,0.5,28,12.356,32,0.348,24,0.0,1,0.0,9,CR1149,R1149,R1149TS287_4,Others,R1149_TS287_4,R1149_TS287_4,0.6655721311526085,Human,30
TS110,4,14.071,13,18.03,18,0.78,57,0.796,67,-1.0,3,0.775,47,29.8,79,12.684,36,0.36,18,0.0,1,0.0,5,CR1149,R1149,R1149TS110_4,Others,R1149_TS110_4,R1149_TS110_4,0.6632007597096364,Human,34
TS287,1,14.188,14,19.474,24,0.729,72,0.824,56,-1.0,3,0.687,75,1.77,37,14.961,70,0.352,22,0.0,1,0.0,2,CR1149,R1149,R1149TS287_1,Others,R1149_TS287_1,R1149_TS287_1,0.674511501944545,Human,22
TS035,2,14.241,15,17.346,13,0.821,32,0.792,68,-1.0,3,0.834,9,6.81,51,9.584,13,0.308,59,0.0,1,0.0,2,CR1149,R1149,R1149TS035_2,Others,R1149_TS035_2,R1149_TS035_2,0.6756553982774638,Human,20
TS035,4,14.45,16,17.368,14,0.832,24,0.899,22,-1.0,3,0.81,28,8.32,55,10.829,18,0.331,39,0.0,1,0.0,2,CR1149,R1149,R1149TS035_4,Others,R1149_TS035_4,R1149_TS035_4,0.6824463478767457,Human,14
TS248,1,14.454,17,18.469,20,0.783,54,0.804,60,-1.0,3,0.773,49,10.59,63,9.909,15,0.331,39,0.0,1,0.0,6,CR1149,R1149,R1149TS248_1,Others,R1149_TS248_1,R1149_TS248_1,0.6784042984781726,Human,16
TS076,2,14.621,18,16.975,12,0.861,3,0.944,3,-1.0,3,0.832,11,3.78,43,10.575,16,0.32,48,0.0,1,0.0,5,CR1149,R1149,R1149TS076_2,Others,R1149_TS076_2,R1149_TS076_2,0.7368604033543112,Human,3
TS416,4,14.662,19,17.441,16,0.841,18,0.93,7,-1.0,3,0.812,26,4.79,45,13.983,54,0.278,72,0.0,1,0.0,9,CR1149,R1149,R1149TS416_4,Others,R1149_TS416_4,R1149_TS416_4,0.6176364215257449,Human,70
TS392,1,14.686,20,19.518,26,0.752,70,0.864,38,-1.0,3,0.701,73,0.5,28,23.079,123,0.319,49,0.0,1,0.0,9,CR1149,R1149,R1149TS392_1,Others,R1149_TS392_1,R1149_TS392_1,0.5844981932049669,Human,71
TS416,2,14.751,21,17.975,17,0.821,32,0.892,23,-1.0,3,0.791,38,15.64,73,14.589,63,0.284,69,0.0,1,0.0,5,CR1149,R1149,R1149TS416_2,Others,R1149_TS416_2,R1149_TS416_2,0.6557517423425453,Human,42
TS248,3,15.573,22,18.928,21,0.823,31,0.817,58,-1.0,3,0.829,13,9.08,58,8.222,3,0.457,5,0.0,1,0.0,6,CR1149,R1149,R1149TS248_3,Others,R1149_TS248_3,R1149_TS248_3,0.710242693562032,Human,5
TS227,4,16.04,23,18.458,19,0.869,1,0.905,17,-1.0,3,0.862,2,0.0,1,12.646,35,0.342,33,0.0,1,0.0,1,CR1149,R1149,R1149TS227_4,Others,R1149_TS227_4,R1149_TS227_4,0.674009674158471,Human,23
TS287,3,16.072,24,19.494,25,0.824,29,0.867,33,-1.0,3,0.811,27,2.02,38,12.522,33,0.39,9,0.0,1,0.0,1,CR1149,R1149,R1149TS287_3,Others,R1149_TS287_3,R1149_TS287_3,0.6786932328127805,Human,15
TS434,1,16.395,25,19.18,22,0.855,7,0.921,13,-1.0,3,0.827,19,0.0,1,16.493,91,0.345,29,0.0,1,0.0,1,CR1149,R1149,R1149TS434_1,Others,R1149_TS434_1,R1149_TS434_1,0.6485016391274363,Human,48
TS434,3,16.519,26,19.352,23,0.854,8,0.902,19,-1.0,3,0.836,8,0.0,1,16.629,93,0.325,42,0.0,1,0.0,2,CR1149,R1149,R1149TS434_3,Others,R1149_TS434_3,R1149_TS434_3,0.6759545590527625,Human,19
TS238,2,16.74,27,25.311,57,0.661,75,0.619,76,-1.0,3,0.684,76,267.42,92,19.912,118,0.284,69,0.0,1,0.0,6,CR1149,R1149,R1149TS238_2,Others,R1149_TS238_2,R1149_TS238_2,0.5389616413972256,Human,74
TS147,1,16.845,28,19.828,27,0.85,13,0.902,19,-1.0,3,0.834,9,0.0,1,11.498,24,0.346,26,0.0,1,0.0,2,CR1149,R1149,R1149TS147_1,Others,R1149_TS147_1,R1149_TS147_1,0.6836870778290375,Human,13
TS385,3,16.954,29,31.862,77,0.532,83,0.548,77,-1.0,3,0.533,88,42.19,81,20.169,120,0.245,80,0.0,1,0.0,7,CR1149,R1149,R1149TS385_3,Others,R1149_TS385_3,R1149_TS385_3,0.4533052836635955,Human,78
TS147,2,17.182,30,20.041,28,0.857,6,0.934,5,-1.0,3,0.829,13,0.0,1,14.223,56,0.359,20,0.0,1,0.0,9,CR1149,R1149,R1149TS147_2,Others,R1149_TS147_2,R1149_TS147_2,0.6549778826031449,Human,44
TS416,1,17.201,31,21.659,36,0.794,44,0.857,42,-1.0,3,0.767,54,71.95,83,15.339,75,0.307,60,0.0,1,0.0,5,CR1149,R1149,R1149TS416_1,Others,R1149_TS416_1,R1149_TS416_1,0.6626961644320688,Human,36
TS434,2,17.241,32,20.456,29,0.843,16,0.902,19,-1.0,3,0.82,24,0.0,1,14.479,60,0.361,16,0.0,1,0.0,2,CR1149,R1149,R1149TS434_2,Others,R1149_TS434_2,R1149_TS434_2,0.6888743682196785,Human,9
TS238,1,17.43,33,23.702,49,0.735,71,0.649,75,-1.0,3,0.775,47,135.63,89,13.291,46,0.319,49,0.0,1,0.0,6,CR1149,R1149,R1149TS238_1,Others,R1149_TS238_1,R1149_TS238_1,0.6471885977740248,Human,50
TS147,3,17.477,34,20.476,30,0.854,8,0.956,2,-1.0,3,0.81,28,0.0,1,15.369,76,0.331,39,0.0,1,0.0,9,CR1149,R1149,R1149TS147_3,Others,R1149_TS147_3,R1149_TS147_3,0.643755351606332,Human,53
TS110,3,17.832,35,22.817,43,0.781,56,0.784,70,-1.0,3,0.787,41,13.62,71,11.821,27,0.3,63,0.0,1,0.0,1,CR1149,R1149,R1149TS110_3,Others,R1149_TS110_3,R1149_TS110_3,0.6631805685457586,Human,35
TS232,3,17.849,36,22.75,42,0.785,49,0.841,45,-1.0,3,0.765,55,12.86,68,8.515,5,0.293,66,0.0,1,0.0,1,CR1149,R1149,R1149TS232_3,Others,R1149_TS232_3,R1149_TS232_3,0.6547109561734169,Human,45
TS232,2,17.891,37,22.671,41,0.789,48,0.828,54,-1.0,3,0.777,46,12.11,67,8.523,6,0.284,69,0.0,1,0.0,5,CR1149,R1149,R1149TS232_2,Others,R1149_TS232_2,R1149_TS232_2,0.6648151426869899,Human,32
TS147,5,18.065,38,21.044,31,0.858,5,0.924,8,-1.0,3,0.842,5,0.0,1,13.708,51,0.36,18,0.0,1,0.0,9,CR1149,R1149,R1149TS147_5,Others,R1149_TS147_5,R1149_TS147_5,0.6607143409139384,Human,38
TS076,4,18.147,39,21.395,33,0.848,15,0.957,1,0.0,1,0.81,28,2.77,40,11.789,26,0.267,75,0.0,1,0.0,0,CR1149,R1149,R1149TS076_4,Others,R1149_TS076_4,R1149_TS076_4,0.6693770262398054,Human,25
TS434,5,18.166,40,21.661,37,0.839,21,0.914,14,-1.0,3,0.806,33,0.0,1,17.298,102,0.31,56,0.0,1,0.0,9,CR1149,R1149,R1149TS434_5,Others,R1149_TS434_5,R1149_TS434_5,0.6332662031956624,Human,64
TS081,2,18.183,41,23.148,44,0.785,49,0.876,30,-1.0,3,0.744,61,11.6,64,20.398,121,0.305,62,0.0,1,0.0,9,CR1149,R1149,R1149TS081_2,Others,R1149_TS081_2,R1149_TS081_2,0.5795839889212089,Human,72
TS434,4,18.348,42,21.288,32,0.862,2,0.924,8,-1.0,3,0.843,4,0.0,1,14.879,67,0.363,14,0.0,1,0.0,9,CR1149,R1149,R1149TS434_4,Others,R1149_TS434_4,R1149_TS434_4,0.6477259730263585,Human,49
TS248,4,18.379,43,21.535,34,0.853,10,0.839,48,-1.0,3,0.864,1,11.6,64,9.364,11,0.375,10,0.0,1,0.0,8,CR1149,R1149,R1149TS248_4,Others,R1149_TS248_4,R1149_TS248_4,0.6880524635783271,Human,11
TS227,1,18.381,44,21.606,35,0.851,12,0.924,8,-1.0,3,0.827,19,0.0,1,16.766,96,0.359,20,0.0,1,0.0,9,CR1149,R1149,R1149TS227_1,Others,R1149_TS227_1,R1149_TS227_1,0.6501108188228166,Human,47
TS235,3,18.382,45,23.198,46,0.792,46,0.801,63,-1.0,3,0.793,36,131.13,86,17.496,105,0.334,37,0.0,1,0.0,8,CR1149,R1149,R1149TS235_3,Others,R1149_TS235_3,R1149_TS235_3,0.6246049334525353,Human,68
TS235,2,18.48,46,24.332,52,0.76,69,0.768,72,-1.0,3,0.76,60,142.1,90,18.49,114,0.362,15,0.0,1,5.551e-17,8,CR1149,R1149,R1149TS235_2,Others,R1149_TS235_2,R1149_TS235_2,0.6549849213644434,Human,43
TS232,1,18.62,47,23.815,50,0.782,55,0.841,45,-1.0,3,0.762,58,13.11,70,8.603,7,0.276,73,0.0,1,5.551e-17,1,CR1149,R1149,R1149TS232_1,Others,R1149_TS232_1,R1149_TS232_1,0.6581199003612064,Human,40
TS416,5,18.729,48,24.106,51,0.777,61,0.779,71,-1.0,3,0.784,44,132.16,88,14.597,64,0.321,47,0.0,1,1.11e-16,1,CR1149,R1149,R1149TS416_5,Others,R1149_TS416_5,R1149_TS416_5,0.6335314142473397,Human,63
TS227,3,18.813,49,22.621,40,0.832,24,0.944,3,-1.0,3,0.786,42,0.0,1,15.175,72,0.341,34,0.0,1,1.665e-16,9,CR1149,R1149,R1149TS227_3,Others,R1149_TS227_3,R1149_TS227_3,0.6511826856794879,Human,46
TS227,2,18.842,50,22.364,38,0.842,17,0.909,16,-1.0,3,0.822,23,0.0,1,17.952,110,0.319,49,0.0,1,2.22e-16,9,CR1149,R1149,R1149TS227_2,Others,R1149_TS227_2,R1149_TS227_2,0.6396286255683908,Human,60
TS385,4,18.894,51,29.531,72,0.64,76,0.758,73,-1.0,3,0.59,84,4.04,44,23.334,125,0.228,83,0.0,1,2.776e-16,9,CR1149,R1149,R1149TS385_4,Others,R1149_TS385_4,R1149_TS385_4,0.4707187922139344,Human,76
TS227,5,18.904,52,22.54,39,0.839,21,0.934,5,-1.0,3,0.806,33,0.0,1,16.236,86,0.345,29,0.0,1,2.776e-16,9,CR1149,R1149,R1149TS227_5,Others,R1149_TS227_5,R1149_TS227_5,0.6455644650248377,Human,51
TS287,2,18.906,53,23.196,45,0.815,36,0.867,33,-1.0,3,0.792,37,1.51,36,13.285,45,0.347,25,0.0,1,2.776e-16,9,CR1149,R1149,R1149TS287_2,Others,R1149_TS287_2,R1149_TS287_2,0.658372771645219,Human,39
TS081,4,18.996,54,24.916,55,0.762,68,0.876,30,-1.0,3,0.718,70,8.58,56,17.483,104,0.369,12,0.0,1,4.441e-16,9,CR1149,R1149,R1149TS081_4,Others,R1149_TS081_4,R1149_TS081_4,0.6432932201136936,Human,54
TS081,1,19.392,55,25.342,58,0.765,66,0.864,38,-1.0,3,0.723,68,7.57,53,16.035,82,0.311,54,0.0,1,2.498e-15,2,CR1149,R1149,R1149TS081_1,Others,R1149_TS081_1,R1149_TS081_1,0.6379564169986301,Human,61
TS128,2,19.515,56,23.692,48,0.824,29,0.813,59,-1.0,3,0.829,13,0.76,33,13.342,47,0.297,64,0.0,1,4.219e-15,6,CR1149,R1149,R1149TS128_2,Others,R1149_TS128_2,R1149_TS128_2,0.6877565076280061,Human,12
TS081,3,19.518,57,25.592,60,0.763,67,0.864,38,-1.0,3,0.722,69,7.82,54,16.328,87,0.294,65,0.0,1,4.274e-15,5,CR1149,R1149,R1149TS081_3,Others,R1149_TS081_3,R1149_TS081_3,0.6264546347116483,Human,65
TS185,5,19.634,58,25.174,56,0.78,57,0.799,64,-1.0,3,0.773,49,0.25,20,11.349,22,0.309,58,0.0,1,7.105e-15,2,CR1149,R1149,R1149TS185_5,Others,R1149_TS185_5,R1149_TS185_5,0.6437963502385413,Human,52
TS235,4,19.904,59,25.97,61,0.766,65,0.838,49,-1.0,3,0.74,63,142.86,91,16.701,94,0.324,45,0.0,1,2.276e-14,8,CR1149,R1149,R1149TS235_4,Others,R1149_TS235_4,R1149_TS235_4,0.6263693541685029,Human,66
TS035,1,19.916,60,24.637,53,0.808,39,0.832,53,-1.0,3,0.807,32,10.34,61,9.007,8,0.285,68,0.0,1,2.398e-14,1,CR1149,R1149,R1149TS035_1,Others,R1149_TS035_1,R1149_TS035_1,0.6431937634428919,Human,55
TS128,5,20.011,61,24.715,54,0.81,38,0.836,50,-1.0,3,0.799,35,0.25,20,15.827,79,0.344,32,0.0,1,3.586e-14,9,CR1149,R1149,R1149TS128_5,Others,R1149_TS128_5,R1149_TS128_5,0.6667266870890662,Human,28
TS147,4,20.079,62,23.627,47,0.85,13,0.914,14,-1.0,3,0.827,19,0.0,1,14.698,66,0.346,26,0.0,1,4.785e-14,1,CR1149,R1149,R1149TS147_4,Others,R1149_TS147_4,R1149_TS147_4,0.665550296491543,Human,31
TS185,2,20.453,63,26.044,63,0.785,49,0.89,25,-1.0,3,0.741,62,0.0,1,12.25,31,0.345,29,0.0,1,2.264e-13,2,CR1149,R1149,R1149TS185_2,Others,R1149_TS185_2,R1149_TS185_2,0.6613563004833808,Human,37
